"BHK","Area_SqFt","City","Price_Lacs","Locality","Avg_Price_Per_SqFt","Possession_Status","Listing_Title","Listing_URL","Source","Page_Number"
"4","2900","Thrissur","138","Koorkenchery","4.76k/sq.ft","Ready to move","4 BHK Independent House in Koorkenchery","https://housing.com/in/buy/resale/page/17540082-4-bhk-independent-house-in-koorkenchery-for-rs-13800000","Housing.com","5"
"3","1600","Thrissur","120","Chelakkara","7.5k/sq.ft","Ready to move","3 BHK Independent House in Chelakkara, Thrissur","https://housing.com/in/buy/resale/page/19944009-3-bhk-independent-house-in-chelakkara-for-rs-12000000","Housing.com","5"
"3","1700","Thrissur","80","Chiyyaram","4.71k/sq.ft","Ready to move","3 BHK Independent House in Chiyyaram, Thrissur","https://housing.com/in/buy/resale/page/10399633-3-bhk-independent-house-in-chiyyaram-for-rs-8000000-v2","Housing.com","5"
"4","3000","Thrissur","220.00000000000003","West Fort, Ayyanthole","7.33k/sq.ft","1st Dec, 2026","4 BHK Independent House in West Fort, Ayyanthole","https://housing.com/in/buy/resale/page/20287141-4-bhk-independent-house-in-ayyanthole-for-rs-22000000","Housing.com","5"
"3","1600","Thrissur","60","Guruvayur","3.75k/sq.ft","Ready to move","3 BHK Independent House in Guruvayur","https://housing.com/in/buy/resale/page/19907613-3-bhk-independent-house-in-guruvayoor-for-rs-6000000","Housing.com","5"
"3","1710","Thrissur","65","Keetholi, Kodungallur","3.8k/sq.ft","Ready to move","3 BHK Independent House in Keetholi, Kodungallur","https://housing.com/in/buy/resale/page/9737174-3-bhk-independent-house-in-keetholi-for-rs-6500000-v3","Housing.com","5"
"4","3000","Thrissur","220.00000000000003","Amalanagar","7.33k/sq.ft","1st Dec, 2026","4 BHK Independent House in Amalanagar, Thrissur","https://housing.com/in/buy/resale/page/20271750-4-bhk-independent-house-in-amalanagar-for-rs-22000000","Housing.com","5"
"3","2500","Thrissur","72.5","Ollur","2.9k/sq.ft","10th Feb, 2027","3 BHK Independent House in Ollur, Thrissur","https://housing.com/in/buy/resale/page/20025925-3-bhk-independent-house-in-ollur-for-rs-7250000","Housing.com","5"
"4.5","2400","Thrissur","110.00000000000001","Kuttoor","4.58k/sq.ft","Ready to move","4.5 BHK Independent House in Kuttoor, Thrissur","https://housing.com/in/buy/resale/page/20070511-4.5-bhk-independent-house-in-kuttoor-for-rs-11000000","Housing.com","5"
"4","2400","Thrissur","100","Chalakudy","4.17k/sq.ft","Ready to move","4 BHK Independent House in Chalakudy, Thrissur","https://housing.com/in/buy/resale/page/20116126-4-bhk-independent-house-in-chalakudy-for-rs-10000000","Housing.com","5"
"5","2260","Thrissur","90","Mannuthy","3.98k/sq.ft","Ready to move","5 BHK Independent House in Mannuthy, Thrissur","https://housing.com/in/buy/resale/page/20066221-5-bhk-independent-house-in-mannuthy-for-rs-9000000","Housing.com","5"
"3","3450","Thrissur","49","Chalakudy","1.42k/sq.ft","Ready to move","3 BHK Independent House in Chalakudy, Thrissur","https://housing.com/in/buy/resale/page/14081590-3-bhk-independent-house-in-chalakudy-for-rs-4900000","Housing.com","5"
"4","2300","Thrissur","95","Mannuthy","4.13k/sq.ft","Ready to move","4 BHK Independent House in Mannuthy, Thrissur","https://housing.com/in/buy/resale/page/19976944-4-bhk-independent-house-in-mannuthy-for-rs-9500000","Housing.com","5"
"2","1100","Thrissur","55","Puranattukara","5.0k/sq.ft","Ready to move","2 BHK Independent House in Puranattukara","https://housing.com/in/buy/resale/page/19796814-2-bhk-independent-house-in-puranattukara-for-rs-5500000","Housing.com","5"
"4","1870","Thrissur","75","Keltron Nagar, Kolazhy","4.01k/sq.ft","Ready to move","4 BHK Independent House in Keltron Nagar, Kolazhy","https://housing.com/in/buy/resale/page/11466598-4-bhk-independent-house-in-kolazhy-for-rs-7500000-v3","Housing.com","5"
"4","2200","Thrissur","90","Mannuthy","4.09k/sq.ft","Ready to move","4 BHK Independent House in Mannuthy, Thrissur","https://housing.com/in/buy/resale/page/20015589-4-bhk-independent-house-in-mannuthy-for-rs-9000000","Housing.com","6"
"3","1500","Thrissur","22","Kalletumkara","1.47k/sq.ft","Ready to move","3 BHK Independent House in Kalletumkara, Thrissur","https://housing.com/in/buy/resale/page/19340560-3-bhk-independent-house-in-kalletumkara-for-rs-2200000","Housing.com","6"
"3.5","850","Thrissur","32","Punkunnam","3.76k/sq.ft","Ready to move","3.5 BHK Independent House in Punkunnam, Thrissur","https://housing.com/in/buy/resale/page/17079571-3.5-bhk-independent-house-in-punkunnam-for-rs-32000000","Housing.com","6"
"4","8050","Thrissur","490.00000000000006","Aranattukara","6.09k/sq.ft","Ready to move","4 BHK Independent House in Aranattukara, Thrissur","https://housing.com/in/buy/resale/page/19515864-4-bhk-independent-house-in-aranattukara-for-rs-49000000","Housing.com","6"
"4","2200","Thrissur","65","Irinjalakuda","2.95k/sq.ft","Ready to move","4 BHK Independent House in Irinjalakuda, Thrissur","https://housing.com/in/buy/resale/page/20095378-4-bhk-independent-house-in-irinjalakuda-for-rs-6500000","Housing.com","6"
"4","3600","Thrissur","300","Kuttanellur","8.33k/sq.ft","Ready to move","4 BHK Independent House in Kuttanellur, Thrissur","https://housing.com/in/buy/resale/page/19233251-4-bhk-independent-house-in-kuttanellur-for-rs-30000000","Housing.com","6"
"3","1150","Thrissur","70","Kuttumukku, Cheroor","6.09k/sq.ft","Ready to move","3 BHK Independent House in Kuttumukku, Cheroor","https://housing.com/in/buy/resale/page/19805322-3-bhk-independent-house-in-cheroor-for-rs-7000000","Housing.com","6"
"3","1900","Thrissur","65","Mannuthy","3.42k/sq.ft","Ready to move","3 BHK Independent House in Mannuthy, Thrissur","https://housing.com/in/buy/resale/page/17849956-3-bhk-independent-house-in-mannuthy-for-rs-6500000","Housing.com","6"
"4","4500","Thrissur","380","Kuttanellur","8.44k/sq.ft","Ready to move","4 BHK Independent House in Kuttanellur, Thrissur","https://housing.com/in/buy/resale/page/19867437-4-bhk-independent-house-in-kuttanellur-for-rs-38000000","Housing.com","6"
"4","1750","Thrissur","75","Jyothi Nagar","4.29k/sq.ft","Ready to move","4 BHK Independent House in Jyothi Nagar","https://housing.com/in/buy/resale/page/14424793-4-bhk-independent-house-in-jyothi-nagar-for-rs-7500000","Housing.com","6"
"3","1200","Thrissur","50","Vadookara","4.17k/sq.ft","Ready to move","3 BHK Independent House in Vadookara","https://housing.com/in/buy/resale/page/17435242-3-bhk-independent-house-in-vadookara-for-rs-5000000","Housing.com","6"
"3","2500","Thrissur","72.5","Irinjalakuda","2.9k/sq.ft","21st Apr, 2027","3 BHK Independent House in Irinjalakuda, Thrissur","https://housing.com/in/buy/resale/page/20025565-3-bhk-independent-house-in-irinjalakuda-for-rs-7250000","Housing.com","6"
"3","2800","Thrissur","155","Peramangalam","5.54k/sq.ft","Ready to move","3 BHK Independent House in Peramangalam, Thrissur","https://housing.com/in/buy/resale/page/19843419-3-bhk-independent-house-in-peramangalam-for-rs-15500000","Housing.com","6"
"3","1130","Thrissur","65","Keltron Nagar, Kolazhy","5.75k/sq.ft","Ready to move","3 BHK Independent House in Keltron Nagar, Kolazhy","https://housing.com/in/buy/resale/page/15126545-3-bhk-independent-house-in-kolazhy-for-rs-6500000-v2","Housing.com","6"
"3","2001","Thrissur","90","Guruvayur","4.5k/sq.ft","1st Dec, 2026","3 BHK Independent House in Guruvayur, Thrissur","https://housing.com/in/buy/resale/page/20287428-3-bhk-independent-house-in-guruvayoor-for-rs-9000000","Housing.com","6"
"4","2750","Thrissur","155","Nellikunnu","5.64k/sq.ft","Ready to move","4 BHK Independent House in Nellikunnu","https://housing.com/in/buy/resale/page/11611104-4-bhk-independent-house-in-nellikunnu-for-rs-15500000-v2","Housing.com","6"
"3.5","2800","Thrissur","96","Koorkenchery","3.43k/sq.ft","Ready to move","3.5 BHK Independent House in Koorkenchery","https://housing.com/in/buy/resale/page/19799589-3.5-bhk-independent-house-in-koorkenchery-for-rs-9600000","Housing.com","6"
"2","1250","Thrissur","50","Chalakudy","4.0k/sq.ft","Ready to move","2 BHK Independent House in Chalakudy, Thrissur","https://housing.com/in/buy/resale/page/20268254-2-bhk-independent-house-in-chalakudy-for-rs-5000000","Housing.com","6"
"1","150","Thrissur","1.25","Minalur","833.00/sq.ft","Ready to move","1 BHK Independent House in Minalur, Thrissur","https://housing.com/in/buy/resale/page/17802055-1-bhk-independent-house-in-minalur-for-rs-125000","Housing.com","6"
"5","3920","Thrissur","105","Pottore, Killannur","2.68k/sq.ft","Ready to move","5 BHK Independent House in Pottore, Killannur","https://housing.com/in/buy/resale/page/17562128-5-bhk-independent-house-in-pottore-for-rs-10500000","Housing.com","6"
"5","8177","Thrissur","525","Aranattukara","6.42k/sq.ft","Ready to move","5 BHK Independent House in Aranattukara, Thrissur","https://housing.com/in/buy/resale/page/20145028-5-bhk-independent-house-in-aranattukara-for-rs-52500000","Housing.com","6"
"3","2000","Thrissur","90","Pallikkulam","4.5k/sq.ft","1st Oct, 2026","3 BHK Independent House in Pallikkulam, Thrissur","https://housing.com/in/buy/resale/page/20248986-3-bhk-independent-house-in-pallikkulam-for-rs-9000000","Housing.com","6"
"3","2000","Thrissur","90","Thanikkudam","4.5k/sq.ft","1st Oct, 2026","3 BHK Independent House in Thanikkudam, Thrissur","https://housing.com/in/buy/resale/page/20247819-3-bhk-independent-house-in-thanikkudam-for-rs-9000000","Housing.com","6"
"5","2100","Thrissur","83","Mannuthy","3.95k/sq.ft","Ready to move","5 BHK Independent House in Mannuthy, Thrissur","https://housing.com/in/buy/resale/page/19993925-5-bhk-independent-house-in-mannuthy-for-rs-8300000","Housing.com","6"
"4","1711","Thrissur","85","Kolazhy","4.97k/sq.ft","Ready to move","4 BHK Independent House in Kolazhy","https://housing.com/in/buy/resale/page/17845691-4-bhk-independent-house-in-kolazhy-for-rs-8500000","Housing.com","6"
"3","2000","Thrissur","150","Ollur","7.5k/sq.ft","Ready to move","3 BHK Independent House in Ollur","https://housing.com/in/buy/resale/page/19924059-3-bhk-independent-house-in-ollur-for-rs-15000000","Housing.com","6"
"3","1400","Thrissur","150","Irinjalakuda","10.71k/sq.ft","Ready to move","3 BHK Independent House in Irinjalakuda, Thrissur","https://housing.com/in/buy/resale/page/18093131-3-bhk-independent-house-in-irinjalakuda-for-rs-15000000","Housing.com","6"
"3","2000","Thrissur","90","West Nada","4.5k/sq.ft","1st Oct, 2026","3 BHK Independent House in West Nada, Thrissur","https://housing.com/in/buy/resale/page/20247330-3-bhk-independent-house-in-west-nada-for-rs-9000000","Housing.com","6"
"3","2500","Thrissur","72.5","Amalanagar","2.9k/sq.ft","16th Oct, 2026","3 BHK Independent House in Amalanagar, Thrissur","https://housing.com/in/buy/resale/page/20246439-3-bhk-independent-house-in-amalanagar-for-rs-7250000","Housing.com","6"
"3","2500","Thrissur","72.5","Pandikkavu, Viyyoor","2.9k/sq.ft","30th Dec, 2026","3 BHK Independent House in Pandikkavu, Viyyoor","https://housing.com/in/buy/resale/page/20025619-3-bhk-independent-house-in-viyyoor-for-rs-7250000","Housing.com","7"
"4","2550","Thrissur","85","Koorkenchery","3.33k/sq.ft","Ready to move","4 BHK Independent House in Koorkenchery","https://housing.com/in/buy/resale/page/17510951-4-bhk-independent-house-in-koorkenchery-for-rs-8500000","Housing.com","7"
"4","2000","Thrissur","85","Guruvayur","4.25k/sq.ft","Ready to move","4 BHK Independent House in Guruvayur, Thrissur","https://housing.com/in/buy/resale/page/19641069-4-bhk-independent-house-in-guruvayoor-for-rs-8500000","Housing.com","7"
"4","2650","Thrissur","125","Peramangalam","4.72k/sq.ft","Ready to move","4 BHK Independent House in Peramangalam, Thrissur","https://housing.com/in/buy/resale/page/19944245-4-bhk-independent-house-in-peramangalam-for-rs-12500000","Housing.com","7"
"4","2200","Thrissur","65","Chalakudy","2.95k/sq.ft","Ready to move","4 BHK Independent House in Chalakudy","https://housing.com/in/buy/resale/page/20056667-4-bhk-independent-house-in-chalakudy-for-rs-6500000","Housing.com","7"
"3","2000","Thrissur","68","Poothole","3.4k/sq.ft","7th Jan, 2027","3 BHK Independent House in Poothole","https://housing.com/in/buy/resale/page/20024241-3-bhk-independent-house-in-poothole-for-rs-6800000","Housing.com","7"
"4","3000","Thrissur","210","Koorkenchery","7.0k/sq.ft","1st Aug, 2026","4 BHK Independent House in Koorkenchery","https://housing.com/in/buy/resale/page/20054053-4-bhk-independent-house-in-koorkenchery-for-rs-21000000","Housing.com","7"
"2","800","Thrissur","29","Koorkenchery","3.63k/sq.ft","Ready to move","2 BHK Independent House in Koorkenchery, Thrissur","https://housing.com/in/buy/resale/page/18069048-2-bhk-independent-house-in-koorkenchery-for-rs-2900000","Housing.com","7"
"1.5","800","Thrissur","50","Koorkenchery","6.25k/sq.ft","Ready to move","1.5 BHK Independent House in Koorkenchery","https://housing.com/in/buy/resale/page/19957189-1.5-bhk-independent-house-in-koorkenchery-for-rs-5000000","Housing.com","7"
"3","1500","Thrissur","57","Chiyyaram","3.8k/sq.ft","Ready to move","3 BHK Independent House in Chiyyaram, Thrissur","https://housing.com/in/buy/resale/page/17124989-3-bhk-independent-house-in-chiyyaram-for-rs-5700000","Housing.com","7"
"3","1650","Thrissur","68","Guruvayur","4.12k/sq.ft","Ready to move","3 BHK Independent House in Guruvayur, Thrissur","https://housing.com/in/buy/resale/page/18799846-3-bhk-independent-house-in-guruvayoor-for-rs-6800000-v2","Housing.com","7"
"4","1900","Thrissur","8.56","Guruvayur","450.00/sq.ft","Ready to move","4 BHK Independent House in Guruvayur","https://housing.com/in/buy/resale/page/17689931-4-bhk-independent-house-in-guruvayoor-for-rs-700000","Housing.com","7"
"4","3000","Thrissur","160","Kizhakkumpattukara","5.33k/sq.ft","1st Oct, 2026","4 BHK Independent House in Kizhakkumpattukara, Thrissur","https://housing.com/in/buy/resale/page/20032128-4-bhk-independent-house-in-kizhakkumpattukara-for-rs-16000000","Housing.com","7"
"4","2500","Thrissur","100","Pandikkavu, Viyyoor","4.0k/sq.ft","Ready to move","4 BHK Independent House in Pandikkavu, Viyyoor","https://housing.com/in/buy/resale/page/17472313-4-bhk-independent-house-in-viyyoor-for-rs-10000000","Housing.com","7"
"4","2000","Thrissur","85","Guruvayur","4.25k/sq.ft","Ready to move","4 BHK Independent House in Guruvayur, Thrissur","https://housing.com/in/buy/resale/page/19430321-4-bhk-independent-house-in-guruvayoor-for-rs-8500000","Housing.com","7"
"3","700","Thrissur","26","Irinjalakuda","3.71k/sq.ft","Ready to move","3 BHK Independent House in Irinjalakuda","https://housing.com/in/buy/resale/page/20048007-3-bhk-independent-house-in-irinjalakuda-for-rs-2600000","Housing.com","7"
"4","2680","Thrissur","90","Palakkal","3.36k/sq.ft","Ready to move","4 BHK Independent House in Palakkal, Thrissur","https://housing.com/in/buy/resale/page/20082594-4-bhk-independent-house-in-palakkal-for-rs-9000000","Housing.com","7"
"3","2000","Thrissur","108","Kuttanellur","5.4k/sq.ft","Ready to move","3 BHK Independent House in Kuttanellur, Thrissur","https://housing.com/in/buy/resale/page/19969629-3-bhk-independent-house-in-kuttanellur-for-rs-10800000","Housing.com","7"
"4","2850","Thrissur","180","Chembukkav","6.32k/sq.ft","Ready to move","4 BHK Independent House in Chembukkav, Thrissur","https://housing.com/in/buy/resale/page/19611157-4-bhk-independent-house-in-chembukkav-for-rs-18000000","Housing.com","7"
"4","2900","Thrissur","125","Amalanagar","4.31k/sq.ft","Ready to move","4 BHK Independent House in Amalanagar, Thrissur","https://housing.com/in/buy/resale/page/19379437-4-bhk-independent-house-in-amalanagar-for-rs-12500000","Housing.com","7"
"3","1650","Thrissur","80","Guruvayur","4.85k/sq.ft","Ready to move","3 BHK Independent House in Guruvayur","https://housing.com/in/buy/resale/page/19333183-3-bhk-independent-house-in-guruvayoor-for-rs-8000000","Housing.com","7"
"3","1090","Thrissur","47","Vellanikkara","4.31k/sq.ft","Ready to move","3 BHK Independent House in Vellanikkara","https://housing.com/in/buy/resale/page/19102494-3-bhk-independent-house-in-vellanikkara-for-rs-4700000","Housing.com","7"
"3","1200","Thrissur","69","Chiyyaram","5.75k/sq.ft","Ready to move","3 BHK Independent House in Chiyyaram","https://housing.com/in/buy/resale/page/17515995-3-bhk-independent-house-in-chiyyaram-for-rs-6900000","Housing.com","7"
"3","2000","Thrissur","60","Koorkenchery","3.0k/sq.ft","Ready to move","3 BHK Independent House in Koorkenchery","https://housing.com/in/buy/resale/page/17556588-3-bhk-independent-house-in-koorkenchery-for-rs-6000000","Housing.com","7"
"4","4200","Thrissur","280","Koorkenchery","6.67k/sq.ft","1st Apr, 2026","4 BHK Independent House in Koorkenchery","https://housing.com/in/buy/resale/page/19723232-4-bhk-independent-house-in-koorkenchery-for-rs-28000000","Housing.com","7"
"2","1700","Thrissur","98","Koorkenchery","5.76k/sq.ft","Ready to move","2 BHK Independent House in Koorkenchery, Thrissur","https://housing.com/in/buy/resale/page/17376829-2-bhk-independent-house-in-koorkenchery-for-rs-9800000-v2","Housing.com","7"
"3","2107","Thrissur","120","Amalanagar","5.7k/sq.ft","Ready to move","3 BHK Independent House in Amalanagar","https://housing.com/in/buy/resale/page/19843495-3-bhk-independent-house-in-amalanagar-for-rs-12000000","Housing.com","7"
"4","2540","Thrissur","166.65","Manathala, Chavakkad","6.56k/sq.ft","Ready to move","4 BHK Independent House in Manathala, Chavakkad, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00001","Synthetic","8"
"4","3110","Thrissur","167.1","Kottappuram","5.37k/sq.ft","28th Feb, 2027","4 BHK Independent House in Kottappuram, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00002","Synthetic","8"
